time,symbol,position_direction,action,entry_type,entry_price,exit_price,qty,pnl_usdt,pnl_pct,exit_reason,entry_adx,entry_atr,entry_volume_ratio
2026-03-24 21:05:02,ADAUSDT,SHORT,ENTRY,A,0.2629,0.0,193699.0,0.0,0.0,,44.67566640943053,0.000757142857142857,0.6575687125895978
2026-03-24 21:05:05,DOGEUSDT,SHORT,ENTRY,A,0.094,0.0,541773.0,0.0,0.0,,37.37015259227241,0.0002950000000000016,0.6531573363504006
2026-03-24 21:40:13,DOGEUSDT,SHORT,EXIT,A,0.094,0.0943,541773.0,-162.53189999999714,-0.3191489361702072,추세이탈,37.37015259227241,0.0002950000000000016,0.6531573363504006
2026-03-24 21:45:17,XRPUSDT,SHORT,ENTRY,A,1.4163,0.0,35836.0,0.0,0.0,,19.281967774145112,0.0028642857142857476,0.2926350240725727
2026-03-24 22:30:00,XRPUSDT,SHORT,EXIT,A,1.4163,1.4138,35836.0,89.58999999999808,0.17651627480053286,트레일링,19.281967774145112,0.0028642857142857476,0.2926350240725727
2026-03-24 22:30:05,LINKUSDT,SHORT,ENTRY,A,9.178,0.0,5516.6,0.0,0.0,,23.13065259895102,0.025071428571428633,1.0094302962387263
2026-03-24 23:07:56,LINKUSDT,SHORT,EXIT,A,9.178,9.135,5516.6,237.21380000000573,0.4685116583133693,트레일링,23.13065259895102,0.025071428571428633,1.0094302962387263
2026-03-24 23:08:20,BTCUSDT,SHORT,ENTRY,A,70282.8,0.0,0.721,0.0,0.0,,45.8123579121481,220.9428571428559,1.1630292058706988
2026-03-24 23:28:41,BTCUSDT,SHORT,EXIT,A,70282.8,70065.5,0.721,156.6733000000021,0.3091794863039078,트레일링,45.8123579121481,220.9428571428559,1.1630292058706988
2026-03-24 23:28:45,ADAUSDT,SHORT,EXIT,A,0.2629,0.261,193699.0,368.0281000000025,0.722708254089012,트레일링,44.67566640943053,0.000757142857142857,0.6575687125895978
2026-03-24 23:30:15,BTCUSDT,SHORT,ENTRY,A,70047.3,0.0,0.724,0.0,0.0,,50.807716797267304,252.5499999999967,0.6704161463276133
2026-03-24 23:30:19,ETHUSDT,SHORT,ENTRY,A,2134.52,0.0,23.76,0.0,0.0,,38.710399043238134,10.209285714285702,1.4493531044783419
2026-03-24 23:52:15,BTCUSDT,SHORT,EXIT,A,70047.3,69991.1,0.724,40.68879999999789,0.08023150071451303,트레일링,50.807716797267304,252.5499999999967,0.6704161463276133
2026-03-24 23:55:03,BTCUSDT,SHORT,ENTRY,A,69888.1,0.0,0.724,0.0,0.0,,47.563444589767236,284.614285714283,2.152813858704976
2026-03-25 01:00:30,ETHUSDT,SHORT,ENTRY,B,2132.76,0.0,31.61,0.0,0.0,,39.236961050090784,14.294999999999943
2026-03-25 03:31:48,ETHUSDT,SHORT,EXIT,B,2132.76,2119.49,31.61,419.4647000000138,0.6221984658377142,트레일링,39.236961050090784,14.294999999999943
2026-03-25 06:15:05,SOLUSDT,LONG,ENTRY,A,89.95,0.0,749.5,0.0,0.0,,39.997281326528686,0.49571428571428555
2026-03-25 09:30:31,SOLUSDT,LONG,EXIT,A,89.95,90.73,749.5,584.6100000000008,0.8671484157865493,트레일링,39.997281326528686,0.49571428571428555
2026-03-25 12:45:05,SOLUSDT,LONG,ENTRY,B,91.19,0.0,746.2,0.0,0.0,,41.54857656931989,0.3699999999999995
2026-03-25 13:57:15,SOLUSDT,LONG,PARTIAL_EXIT,B,91.19,92.03,373.1,313.4040000000013,0.9211536352670286,1차익절,41.54857656931989,0.3699999999999995
2026-03-25 14:17:45,SOLUSDT,LONG,EXIT,B,91.19,92.41,373.1,455.1819999999996,1.3378659940782969,트레일링,41.54857656931989,0.3699999999999995
2026-03-25 17:45:26,SOLUSDT,LONG,ENTRY,B,92.61,0.0,739.7,0.0,0.0,,53.41427863783763,0.3550000000000009
2026-03-25 20:47:54,SOLUSDT,LONG,EXIT,B,92.61,92.89,739.7,207.11600000000087,0.30234315948601787,트레일링,53.41427863783763,0.3550000000000009
2026-03-25 22:00:14,DOGEUSDT,LONG,ENTRY,B,0.09779,0.0,704539.0,0.0,0.0,,21.024558263544908,0.0004349999999999999
2026-03-25 23:46:53,DOGEUSDT,LONG,EXIT,B,0.09779,0.09712,704539.0,-472.04113000000274,-0.6851416300235238,손절,21.024558263544908,0.0004349999999999999
2026-03-26 01:45:13,LINKUSDT,LONG,ENTRY,A,9.445,0.0,7232.8,0.0,0.0,,18.488580122936277,0.05300000000000006
2026-03-26 02:51:31,LINKUSDT,LONG,EXIT,A,9.445,9.36,7232.8,-614.7880000000062,-0.8999470619375421,손절,18.488580122936277,0.05300000000000006
2026-03-26 04:15:35,XRPUSDT,SHORT,ENTRY,B,1.412,0.0,48132.3,0.0,0.0,,21.580065717629584,0.005400000000000008
2026-03-26 07:45:14,BTCUSDT,LONG,ENTRY,A,71344.7,0.0,0.951,0.0,0.0,,25.813733600359956,230.44999999999916
2026-03-26 11:16:31,XRPUSDT,SHORT,ENTRY,B,1.406,0.0,48155.9,0.0,0.0,,36.02737250986281,0.0033214285714285863
2026-03-26 11:17:08,BTCUSDT,LONG,EXIT,A,71344.7,70982.8,0.002,-0.7237999999999883,-0.5072556195484657,손절,25.813733600359956,230.44999999999916
2026-03-26 12:23:22,XRPUSDT,SHORT,PARTIAL_EXIT,B,1.406,1.3978,24077.9,197.43877999999964,0.5832147937411085,1차익절,36.02737250986281,0.0033214285714285863
2026-03-26 12:54:37,XRPUSDT,SHORT,EXIT,B,1.406,1.401,24078.0,120.38999999999743,0.35561877667140074,트레일링,36.02737250986281,0.0033214285714285863
